transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_region,customer_risk_level,bank_id,bank_name,bank_region,bank_compliance_score,amount,currency,transaction_date,transaction_location,is_high_risk,is_valid_bank_id,amount_outlier,transaction_count,avg_transaction_amount,max_transaction_amount,amount_deviation,large_transaction,foreign_currency,transaction_hour,weekend_transaction,cross_region,invalid_bank,customer_risk_score,night_transaction
749,466,Angela Young,nicholeweber@cannon-mcdonald.com,423-339-9096x126,South,High,673,Bank 673,West,0.54,3927.74,USD,2024-07-04,Walkerside,1,1,0,2,3221.635,3927.74,706.1049999999996,0,1,0,0,1,0,3,1
750,595,Sherry Brown,katherineperry@hotmail.com,001-292-514-4039x640,West,Low,314,Bank 314,East,1.0,9443.32,USD,2024-06-27,Matthewton,1,1,0,2,7704.51,9443.32,1738.8099999999995,0,1,0,0,1,0,1,1
751,145,Dylan Simpson,lopeztimothy@gmail.com,001-606-475-5859,North,High,910,Bank 910,South,0.52,2280.84,USD,2023-12-16,East Jeffreyport,1,1,0,3,3647.1733333333336,8411.99,-1366.3333333333335,0,1,0,1,1,0,3,1
752,838,Christine Ramirez,cle@hotmail.com,+1-028-786-7794,North,Medium,743,Bank 743,North,0.53,6738.57,USD,2024-04-24,Port Lauren,1,1,0,2,6114.485,6738.57,624.085,0,1,0,0,0,0,2,1
753,500,Dawn Parrish,melissarhodes@hotmail.com,001-137-790-3035x060,North,High,675,Bank 675,North,0.97,9240.92,USD,2023-12-27,Crystalfurt,1,1,0,1,9240.92,9240.92,0.0,0,1,0,0,0,0,3,1
754,542,Linda Phillips,rhondacook@cole.com,781-683-0156x994,South,Low,882,Bank 882,East,0.65,1534.08,USD,2024-02-07,Karichester,1,1,0,2,3224.15,4914.22,-1690.0700000000002,0,1,0,0,1,0,1,1
755,872,Bianca Cameron,murphyjeremy@yahoo.com,+1-117-343-7669x581,North,High,255,Bank 255,East,0.99,8596.02,USD,2024-10-30,Frankville,0,1,0,1,8596.02,8596.02,0.0,0,1,0,0,1,0,3,1
756,788,Michael Soto,ellislori@banks.com,712-713-6877,North,High,215,Bank 215,North,0.94,2240.69,USD,2023-12-14,Lake Dominique,1,1,0,2,4534.115,6827.54,-2293.4249999999997,0,1,0,0,0,0,3,1
757,567,Rita Myers,ajones@fields.info,334.699.1618x5284,North,Low,179,Bank 179,East,0.65,1789.34,USD,2024-07-21,West Tammychester,0,1,0,1,1789.34,1789.34,0.0,0,1,0,1,1,0,1,1
758,9,James Lopez,bethroberts@rojas.biz,011.287.5137x958,East,Medium,375,Bank 375,South,0.77,7909.91,USD,2024-07-21,West Travis,0,1,0,3,4593.856666666667,7909.91,3316.0533333333333,0,1,0,1,1,0,2,1
759,375,Juan Cruz DDS,hmartin@gmail.com,415.733.7413,North,Low,265,Bank 265,South,0.53,3321.99,USD,2024-10-19,Christianville,0,1,0,1,3321.99,3321.99,0.0,0,1,0,1,1,0,1,1
760,753,Thomas Haney,gilbert86@hotmail.com,001-250-968-4520,North,Medium,646,Bank 646,North,0.95,7646.19,USD,2024-09-20,Donaldhaven,1,1,0,2,6968.584999999999,7646.19,677.6050000000005,0,1,0,0,0,0,2,1
761,995,Kimberly Sanders,curtis56@yahoo.com,001-950-625-4390x737,North,Low,821,Bank 821,North,0.89,3571.16,USD,2024-02-19,West Mark,1,1,0,1,3571.16,3571.16,0.0,0,1,0,0,0,0,1,1
762,368,Shannon King,jarviskaren@johnson.info,(426)117-7563x659,West,Low,685,Bank 685,North,0.96,7292.38,USD,2024-07-26,Kimberlyton,0,1,0,3,6657.083333333333,7292.38,635.2966666666671,0,1,0,0,1,0,1,1
763,50,Michelle Gallagher,stephanieleonard@hotmail.com,+1-258-517-5634x3192,South,Medium,937,Bank 937,South,0.54,2723.36,USD,2024-08-10,Meyersfurt,1,1,0,2,2718.1850000000004,2723.36,5.174999999999727,0,1,0,1,0,0,2,1
764,972,Mr. Joshua Morris,derek07@yahoo.com,632.254.7771,West,Low,611,Bank 611,South,0.7,2334.6,USD,2024-03-31,Smithmouth,0,1,0,1,2334.6,2334.6,0.0,0,1,0,1,1,0,1,1
765,696,Roberta Cuevas,brett88@li.biz,+1-204-599-2186x24345,North,Medium,697,Bank 697,North,0.61,2421.83,USD,2024-05-22,Yufort,0,1,0,1,2421.83,2421.83,0.0,0,1,0,0,0,0,2,1
766,3,Edwin Soto,thomas69@hotmail.com,908.612.6847,North,High,586,Bank 586,East,0.6,3151.21,USD,2023-12-25,Taylorbury,1,1,0,1,3151.21,3151.21,0.0,0,1,0,0,1,0,3,1
767,288,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490,North,Low,527,Bank 527,West,0.59,1006.21,USD,2024-05-20,East Matthew,0,1,0,3,5436.09,8172.59,-4429.88,0,1,0,0,1,0,1,1
768,924,Shelby Howell,xporter@yahoo.com,+1-011-535-0504,North,Low,486,Bank 486,North,0.58,1861.01,USD,2024-02-15,East Nicholasmouth,0,1,0,2,4387.165,6913.32,-2526.1549999999997,0,1,0,0,0,0,1,1
769,849,Sarah Mccarty,christophergardner@gmail.com,001-177-353-2915x768,West,Low,198,Bank 198,South,0.86,6784.09,USD,2024-10-26,East Jessicaberg,0,1,0,3,7342.876666666666,9442.85,-558.786666666666,0,1,0,1,1,0,1,1
770,377,Joseph Lowe,allenphillip@gmail.com,+1-026-613-1095x3700,North,Low,996,Bank 996,East,0.77,4709.74,USD,2024-11-04,Gilmoreburgh,1,1,0,1,4709.74,4709.74,0.0,0,1,0,0,1,0,1,1
771,145,Dylan Simpson,lopeztimothy@gmail.com,001-606-475-5859,North,High,313,Bank 313,South,0.75,248.69,USD,2024-06-26,Jordanville,0,1,0,3,3647.1733333333336,8411.99,-3398.4833333333336,0,1,0,0,1,0,3,1
772,786,Deborah Reyes,fwood@gmail.com,863-850-9551x1306,East,High,199,Bank 199,North,0.63,8266.1,USD,2024-04-09,Lake Rodney,0,1,0,5,4612.992,9716.82,3653.108,0,1,0,0,1,0,3,1
773,387,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066,West,Medium,698,Bank 698,East,0.88,2009.84,USD,2023-12-23,Tylerport,1,1,0,3,5708.38,7653.14,-3698.54,0,1,0,1,1,0,2,1
774,621,David Williamson,kingwayne@summers-matthews.net,3164977132,North,High,776,Bank 776,West,0.54,2861.55,USD,2024-03-21,Lake Abigail,1,1,0,2,3640.46,4419.37,-778.9099999999999,0,1,0,0,1,0,3,1
775,372,Michael Arnold,ocampos@yahoo.com,514.600.0038x56093,North,Medium,715,Bank 715,West,0.79,9017.49,USD,2024-05-31,Juliestad,1,1,0,1,9017.49,9017.49,0.0,0,1,0,0,1,0,2,1
776,754,Jessica Farmer,jmartin@stephens-kelley.com,001-500-404-1703x129,East,High,157,Bank 157,North,0.62,3514.13,USD,2023-12-05,Mosleytown,0,1,0,2,5399.0599999999995,7283.99,-1884.9299999999994,0,1,0,0,1,0,3,1
777,935,Matthew Lopez,cainmichelle@smith-chapman.com,(426)527-9364,South,Low,401,Bank 401,West,0.78,1234.38,USD,2024-07-10,Thomasberg,0,1,0,1,1234.38,1234.38,0.0,0,1,0,0,1,0,1,1
778,896,Matthew Rosario,kruegerbeverly@gonzalez-williams.biz,818.088.8428,West,Low,629,Bank 629,West,0.64,2090.42,USD,2024-06-22,New Tami,1,1,0,1,2090.42,2090.42,0.0,0,1,0,1,0,0,1,1
779,795,Crystal Schultz,andrew30@williams.com,001-471-796-5088,West,High,891,Bank 891,South,0.81,5145.84,USD,2024-09-21,Lake Sarah,0,1,0,2,6491.71,7837.58,-1345.87,0,1,0,1,1,0,3,1
780,777,Anna Henson,molinastephen@baker.com,786.362.1700,West,Low,1001,Bank 1001,South,0.66,1075.73,USD,2024-09-03,Elizabethhaven,0,1,0,2,3071.7250000000004,5067.72,-1995.9950000000003,0,1,0,0,1,0,1,1
781,825,Dr. Michelle Warner,robertdeleon@yahoo.com,001-424-832-0988x99643,South,Low,573,Bank 573,East,0.71,1914.77,USD,2024-09-08,Lake Jamesside,1,1,0,1,1914.77,1914.77,0.0,0,1,0,1,1,0,1,1
782,833,Helen Williams,margaretwiley@gmail.com,441-840-1444,North,High,622,Bank 622,West,0.92,1767.03,USD,2024-05-30,New Kelly,0,1,0,2,4986.415,8205.8,-3219.385,0,1,0,0,1,0,3,1
783,943,Andrea Green,smithpatricia@lee.net,(791)560-6725,East,Low,631,Bank 631,East,0.86,8656.6,USD,2023-12-16,Rasmussenborough,0,1,0,1,8656.6,8656.6,0.0,0,1,0,1,0,0,1,1
784,40,Amber Anderson,swansonsteven@stephens.com,001-637-376-3959x6216,East,Low,851,Bank 851,East,0.71,3597.19,USD,2023-12-25,Port Alexandraside,0,1,0,1,3597.19,3597.19,0.0,0,1,0,0,0,0,1,1
785,886,Katherine Hoover,franceskim@powers.com,+1-369-603-2989x98433,South,High,231,Bank 231,South,0.96,6704.43,USD,2024-02-09,North David,0,1,0,3,3150.5,6704.43,3553.9300000000003,0,1,0,0,0,0,3,1
786,494,Steven Ochoa,evansdylan@contreras-alvarez.com,7491977086,South,Medium,580,Bank 580,West,0.52,5585.25,USD,2023-12-09,Moorefort,0,1,0,1,5585.25,5585.25,0.0,0,1,0,1,1,0,2,1
787,483,Chad Green,rachel97@gmail.com,(705)064-4295x4912,West,High,594,Bank 594,East,0.7,8637.82,USD,2024-02-12,Port Melanieburgh,0,1,0,2,8357.855,8637.82,279.96500000000015,0,1,0,0,1,0,3,1
788,621,David Williamson,kingwayne@summers-matthews.net,3164977132,North,High,15,Bank 15,West,0.59,4419.37,USD,2024-10-28,Cohenside,0,1,0,2,3640.46,4419.37,778.9099999999999,0,1,0,0,1,0,3,1
789,724,Rachel Callahan,markscrystal@cochran.com,+1-048-895-8655,North,Medium,218,Bank 218,East,0.81,6789.75,USD,2024-07-02,Lake Christinaside,1,1,0,1,6789.75,6789.75,0.0,0,1,0,0,1,0,2,1
790,611,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087,East,Low,670,Bank 670,North,0.72,567.52,USD,2023-11-25,Edwardchester,0,1,0,4,4004.4425,6738.35,-3436.9225,0,1,0,1,1,0,1,1
791,119,Joanna Johns,cheyennesmith@ortiz.info,901.185.2727x756,South,Medium,128,Bank 128,East,0.75,4576.08,USD,2024-09-30,Hernandezside,1,1,0,2,3845.29,4576.08,730.79,0,1,0,0,1,0,2,1
792,451,Cody Smith,johnsmolly@mcguire.com,+1-712-995-9387x9909,North,Low,452,Bank 452,East,0.6,4123.7,USD,2024-09-22,Griffinfort,1,1,0,1,4123.7,4123.7,0.0,0,1,0,1,1,0,1,1
793,250,Ashley Gardner,wyattmoore@mathews.com,036.579.4207,West,High,198,Bank 198,South,0.86,684.09,USD,2024-09-12,New Marioton,1,1,0,1,684.09,684.09,0.0,0,1,0,0,1,0,3,1
794,768,Susan Nelson,brookeaguirre@molina.biz,428-148-9096x15793,East,Low,881,Bank 881,North,1.0,3383.69,USD,2024-09-15,Peterstad,1,1,0,2,2847.9300000000003,3383.69,535.7599999999998,0,1,0,1,1,0,1,1
795,252,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602,West,Medium,681,Bank 681,South,0.86,2658.78,USD,2024-09-06,North Timothyshire,1,1,0,4,4382.2225,6815.88,-1723.4424999999997,0,1,0,0,1,0,2,1
796,57,Dr. Natalie Hernandez,wpatterson@adams-davis.com,739.545.9593x2502,East,Low,830,Bank 830,East,0.93,3548.93,USD,2024-04-20,Port Davidborough,1,1,0,1,3548.93,3548.93,0.0,0,1,0,1,0,0,1,1
797,2,Brenda Johnson,brian45@gmail.com,+1-039-539-9788x62818,South,Low,50,Bank 50,East,0.84,3078.17,USD,2024-07-15,Watsonmouth,1,1,0,2,6503.46,9928.75,-3425.29,0,1,0,0,1,0,1,1
798,286,Kevin Martin,rnelson@perry-cardenas.org,839.774.2610x78713,West,Low,278,Bank 278,North,0.57,4247.92,USD,2024-07-09,Zacharyport,1,1,0,1,4247.92,4247.92,0.0,0,1,0,0,1,0,1,1
799,561,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442,East,High,507,Bank 507,East,0.82,4937.52,USD,2024-05-10,East Joanne,1,1,0,3,5834.493333333333,9228.75,-896.9733333333324,0,1,0,0,0,0,3,1
800,120,Melinda Rodriguez,andrewraymond@kirby.org,965.347.9719x27607,East,Low,171,Bank 171,East,0.75,8034.61,USD,2024-03-30,Michaelfort,1,1,0,3,5988.1466666666665,8034.61,2046.4633333333331,0,1,0,1,0,0,1,1
801,786,Deborah Reyes,fwood@gmail.com,863-850-9551x1306,East,High,459,Bank 459,North,1.0,1412.78,USD,2024-04-27,Ramirezborough,0,1,0,5,4612.992,9716.82,-3200.2120000000004,0,1,0,1,1,0,3,1
802,391,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995,North,High,434,Bank 434,North,0.65,9763.79,USD,2024-09-10,North Robertfort,1,1,0,3,9731.53,9763.79,32.26000000000022,0,1,0,0,0,0,3,1
803,524,Michelle Bennett MD,matthewrodriguez@yahoo.com,001-109-226-2179x75572,North,Low,622,Bank 622,West,0.92,4490.24,USD,2024-03-19,Kevintown,1,1,0,2,4787.735,5085.23,-297.4949999999999,0,1,0,0,1,0,1,1
804,694,Jeffrey Harding,timothy08@gmail.com,560-586-6418x451,South,Low,330,Bank 330,North,0.54,7431.94,USD,2024-05-12,Lindsayland,1,1,0,1,7431.94,7431.94,0.0,0,1,0,1,1,0,1,1
805,153,Karen Yang,bryansaunders@gmail.com,889.530.1735x15466,West,Low,379,Bank 379,South,0.84,8706.3,USD,2024-05-20,New James,1,1,0,3,7540.1466666666665,9016.89,1166.1533333333327,0,1,0,0,1,0,1,1
806,763,Brandi Meadows,travis36@smith.info,779-844-9388,South,Low,520,Bank 520,West,0.82,723.1,USD,2024-11-09,Stevenborough,1,1,0,3,1540.4833333333333,3580.37,-817.3833333333333,0,1,0,1,1,0,1,1
807,649,Ashley Wise,paul14@yahoo.com,001-756-780-2247,South,Medium,317,Bank 317,South,0.82,2512.69,USD,2024-09-30,Gordonview,1,1,0,3,6354.9766666666665,9411.22,-3842.2866666666664,0,1,0,0,0,0,2,1
808,937,Melissa Smith,ashleygreen@hotmail.com,(628)568-6799,West,Low,616,Bank 616,East,0.66,4419.71,USD,2024-01-28,Jenniferport,0,1,0,2,2345.125,4419.71,2074.585,0,1,0,1,1,0,1,1
809,881,Alyssa Roberts,rebeccahernandez@sanders.com,(647)175-9272,South,Medium,638,Bank 638,North,0.87,4560.93,USD,2024-02-24,Lake Nicolemouth,1,1,0,2,6979.360000000001,9397.79,-2418.4300000000003,0,1,0,1,1,0,2,1
810,252,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602,West,Medium,752,Bank 752,East,0.75,2115.49,USD,2024-05-08,Kaylabury,0,1,0,4,4382.2225,6815.88,-2266.7325,0,1,0,0,1,0,2,1
811,817,Evan Campbell,tfuentes@yahoo.com,001-873-246-3514x4373,West,Low,485,Bank 485,East,0.61,2050.93,USD,2023-11-29,West Anthonymouth,0,1,0,3,3372.75,5989.25,-1321.8200000000002,0,1,0,0,1,0,1,1
812,505,Lori Olson,zdowns@gmail.com,046.693.7705,East,Medium,924,Bank 924,South,0.59,4331.55,USD,2024-04-30,New Vanessamouth,0,1,0,3,3664.773333333333,5835.83,666.7766666666671,0,1,0,0,1,0,2,1
813,857,Jeffrey Anderson,rbrandt@gmail.com,717.082.7313,West,Medium,238,Bank 238,South,0.5,2708.88,USD,2024-06-19,Wesleystad,1,1,0,3,1722.0866666666668,2708.88,986.7933333333333,0,1,0,0,1,0,2,1
814,718,Christopher Baxter,robertgibson@yahoo.com,+1-235-803-7906,North,Medium,608,Bank 608,West,0.76,9300.06,USD,2024-04-19,Scottview,0,1,0,2,5366.264999999999,9300.06,3933.795,0,1,0,0,1,0,2,1
815,725,Peter James,ashley87@hotmail.com,001-018-324-1599x223,East,Medium,244,Bank 244,West,0.73,4214.53,USD,2024-02-23,Davidland,0,1,0,2,6455.639999999999,8696.75,-2241.1099999999997,0,1,0,0,1,0,2,1
816,738,Mariah Winters,haleheather@yahoo.com,(149)339-2221x5270,South,High,830,Bank 830,East,0.93,3334.99,USD,2024-06-19,New Jeffrey,0,1,0,1,3334.99,3334.99,0.0,0,1,0,0,1,0,3,1
817,408,Sherry Wells,markmiller@gmail.com,(709)847-7005x658,East,Low,952,Bank 952,South,0.63,4705.23,USD,2024-07-09,Port Christopherville,1,1,0,2,5862.094999999999,7018.96,-1156.8649999999998,0,1,0,0,1,0,1,1
818,310,Diane Owen,meyeralice@yahoo.com,457.914.5241,East,Medium,415,Bank 415,East,0.96,3349.29,USD,2023-12-01,South Larryview,1,1,0,1,3349.29,3349.29,0.0,0,1,0,0,0,0,2,1
819,300,Joseph Lee,leslieproctor@gmail.com,2698067397,South,Low,7,"Garcia, Smith and Woods",West,0.81,3057.17,USD,2024-02-17,North Cheyenneside,1,1,0,1,3057.17,3057.17,0.0,0,1,0,1,1,0,1,1
820,715,Melissa Murray,jenniferroberts@gmail.com,+1-086-269-9513x512,West,Low,804,Bank 804,South,0.67,8229.96,USD,2024-10-15,Brandiberg,0,1,0,3,4707.13,8229.96,3522.829999999999,0,1,0,0,1,0,1,1
821,95,Amy Bates,sherryvillanueva@yahoo.com,847.738.4007,East,Medium,930,Bank 930,West,0.74,9856.99,USD,2024-02-07,Manningchester,0,1,0,3,4953.203333333334,9856.99,4903.786666666666,0,1,0,0,1,0,2,1
822,597,Michael Dunn,knightgeorge@griffin-flores.net,6102996239,East,High,433,Bank 433,East,0.84,8986.3,USD,2024-04-26,Joshuabury,1,1,0,2,6452.365,8986.3,2533.9349999999995,0,1,0,0,0,0,3,1
823,787,Max Lloyd,cynthiacarter@gmail.com,+1-989-683-1109,East,Low,438,Bank 438,West,0.86,5000.76,USD,2024-05-22,Michaelburgh,1,1,0,2,5336.235000000001,5671.71,-335.47500000000036,0,1,0,0,1,0,1,1
824,709,Emily Martinez,gzuniga@yahoo.com,001-270-566-5258x9029,East,High,492,Bank 492,West,0.77,1782.42,USD,2023-12-02,New Arthurchester,0,1,0,1,1782.42,1782.42,0.0,0,1,0,1,1,0,3,1
825,784,Jessica Rubio,christopherreilly@yahoo.com,(156)433-3418,East,High,251,Bank 251,West,0.72,3601.2,USD,2024-11-22,Rogershaven,0,1,0,6,5130.055,7294.25,-1528.8550000000005,0,1,0,0,1,0,3,1
826,196,Cristina Goodwin,sethwalker@hotmail.com,765.212.0001,North,High,840,Bank 840,South,0.93,2377.28,USD,2024-04-03,New Nicholas,1,1,0,3,5620.5233333333335,9020.73,-3243.2433333333333,0,1,0,0,1,0,3,1
827,630,Logan Mendez,ibarker@yahoo.com,(685)154-4732x130,South,Low,380,Bank 380,South,0.52,3262.58,USD,2023-11-28,Sawyerberg,0,1,0,1,3262.58,3262.58,0.0,0,1,0,0,0,0,1,1
828,79,Linda Simpson,denisewiley@hotmail.com,+1-105-601-8227x5633,North,Medium,548,Bank 548,North,0.88,3956.41,USD,2024-02-18,Jesseshire,1,1,0,3,2648.34,3956.41,1308.0699999999997,0,1,0,1,0,0,2,1
829,13,Sarah Harper,michaelsmith@gmail.com,999.595.0833x62937,East,Low,48,Bank 48,East,0.7,4844.53,USD,2023-12-18,North Kimberlyhaven,0,1,0,2,5864.76,6884.99,-1020.2300000000005,0,1,0,0,0,0,1,1
830,467,Stanley Rowe,joelmorris@fuentes-brown.org,001-954-432-3554x21219,South,Medium,822,Bank 822,West,0.53,2126.21,USD,2024-05-24,Reyesfort,1,1,0,1,2126.21,2126.21,0.0,0,1,0,0,1,0,2,1
831,171,Alice Whitney,chapmanmark@yahoo.com,001-621-000-7899x38640,North,Low,32,Bank 32,North,0.57,3579.57,USD,2024-07-22,Rosariostad,0,1,0,1,3579.57,3579.57,0.0,0,1,0,0,0,0,1,1
832,246,Stephen Vega,adkinslisa@cole.com,(114)648-7212x935,West,Medium,72,Bank 72,South,0.55,3371.53,USD,2024-11-05,Lake Caitlin,1,1,0,3,3808.6866666666665,4942.58,-437.1566666666663,0,1,0,0,1,0,2,1
833,59,Rachel Avila,jenniferward@jackson-lewis.biz,939-519-7695,West,High,885,Bank 885,North,0.7,6010.86,USD,2024-01-01,Watsonside,1,1,0,1,6010.86,6010.86,0.0,0,1,0,0,1,0,3,1
834,423,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139,South,Medium,433,Bank 433,East,0.84,4461.35,USD,2024-10-30,West Henryshire,1,1,0,3,4648.446666666667,7153.5,-187.09666666666635,0,1,0,0,1,0,2,1
835,81,Cynthia Christensen,brownrita@figueroa-miles.com,898-003-3371,West,Low,425,Bank 425,North,0.87,9420.27,USD,2024-06-26,Port Robert,1,1,0,2,8858.98,9420.27,561.2900000000009,0,1,0,0,1,0,1,1
836,661,Carlos Salas,denise32@yahoo.com,(915)991-6264,East,Medium,935,Bank 935,East,0.86,6536.11,USD,2024-08-28,South Dianehaven,1,1,0,1,6536.11,6536.11,0.0,0,1,0,0,0,0,2,1
837,164,Scott Fernandez,jgonzalez@hotmail.com,+1-621-160-7073x79198,West,Low,903,Bank 903,South,0.76,9203.33,USD,2024-11-05,Danielton,0,1,0,1,9203.33,9203.33,0.0,0,1,0,0,1,0,1,1
838,551,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355,West,Medium,112,Bank 112,South,0.91,412.07,USD,2024-01-21,South Lisa,1,1,0,3,2076.4233333333336,4183.5,-1664.3533333333337,0,1,0,1,1,0,2,1
839,558,Amy Patel,pavila@martin.org,698.434.6783x176,West,High,79,Bank 79,North,0.56,9730.33,USD,2024-03-25,East Stephaniebury,0,1,0,2,8146.755,9730.33,1583.5749999999998,0,1,0,0,1,0,3,1
840,512,Erica Rogers,josephewing@yahoo.com,(233)574-1898x77939,West,High,1010,Bank 1010,North,0.8,6572.08,USD,2024-08-25,Griffithville,1,1,0,1,6572.08,6572.08,0.0,0,1,0,1,1,0,3,1
841,707,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987,West,Low,129,Bank 129,South,0.85,7936.13,USD,2024-03-29,Jasmineport,0,1,0,3,6470.55,9652.95,1465.58,0,1,0,0,1,0,1,1
842,725,Peter James,ashley87@hotmail.com,001-018-324-1599x223,East,Medium,610,Bank 610,South,0.97,8696.75,USD,2024-05-29,Arnoldborough,0,1,0,2,6455.639999999999,8696.75,2241.1100000000006,0,1,0,0,1,0,2,1
843,209,Alejandra Butler,jmcdowell@hotmail.com,+1-417-232-2735,East,Low,182,Bank 182,North,0.55,9954.31,USD,2024-05-08,New Katietown,0,1,0,1,9954.31,9954.31,0.0,0,1,0,0,1,0,1,1
844,175,Anthony Gonzales,alvarezcheryl@bailey.com,897.398.0669x289,South,Low,502,Bank 502,East,0.66,4553.08,USD,2024-10-13,Lake Keithview,1,1,0,3,2710.7233333333334,4553.08,1842.3566666666666,0,1,0,1,1,0,1,1
845,448,Seth Reyes,hallricky@hotmail.com,265-963-0056x54282,North,Medium,442,Bank 442,North,0.66,4091.36,USD,2024-03-07,Orrville,1,1,0,1,4091.36,4091.36,0.0,0,1,0,0,0,0,2,1
846,784,Jessica Rubio,christopherreilly@yahoo.com,(156)433-3418,East,High,343,Bank 343,North,0.79,6969.96,USD,2024-09-06,South Adrian,1,1,0,6,5130.055,7294.25,1839.9049999999997,0,1,0,0,1,0,3,1
847,728,Andrew Bell,susan11@hotmail.com,327-498-3243x5034,West,Medium,147,Bank 147,West,0.59,7081.95,USD,2024-11-13,New Lisastad,0,1,0,1,7081.95,7081.95,0.0,0,1,0,0,0,0,2,1
848,778,Mark Rogers,irodgers@yahoo.com,108-203-0596,East,Low,992,Bank 992,West,0.91,6195.11,USD,2024-03-25,Leetown,0,1,0,2,5776.615,6195.11,418.4949999999999,0,1,0,0,1,0,1,1
849,67,Jessica Moyer,williamsmichelle@hotmail.com,7920943978,South,Medium,968,Bank 968,North,0.83,1313.72,USD,2024-05-11,Frazierfurt,1,1,0,3,1396.78,2719.25,-83.05999999999995,0,1,0,1,1,0,2,1
850,646,Clayton Newman DDS,castillosamuel@watts-ross.info,884-187-7832,West,High,321,Bank 321,West,0.73,2005.85,USD,2024-06-10,Juliestad,1,1,0,3,5183.626666666667,7133.35,-3177.776666666667,0,1,0,0,0,0,3,1
851,532,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006,South,Low,490,Bank 490,East,0.99,7157.74,USD,2024-05-31,Carlsonstad,0,1,0,3,5911.986666666667,7157.74,1245.753333333333,0,1,0,0,1,0,1,1
852,212,Bryan Bennett PhD,alexa35@robinson-mullins.com,0510357140,South,Medium,687,Bank 687,South,0.81,3372.46,USD,2024-04-25,West Brianmouth,0,1,0,3,5984.650000000001,7575.61,-2612.1900000000005,0,1,0,0,0,0,2,1
853,127,Gina Rios,erictaylor@yahoo.com,+1-753-585-3701x467,North,Medium,313,Bank 313,South,0.75,4648.43,USD,2024-02-25,East Victoriafort,1,1,0,2,4818.65,4988.87,-170.21999999999935,0,1,0,1,1,0,2,1
854,988,James Johnson,mariawilliams@holt.net,164.374.2083x4654,East,Medium,848,Bank 848,North,0.58,694.14,USD,2024-11-09,Port Mirandaside,1,1,0,1,694.14,694.14,0.0,0,1,0,1,1,0,2,1
855,366,Michelle Martin,sarahhall@castro-lee.com,7009740680,South,Medium,638,Bank 638,North,0.87,130.14,USD,2024-04-23,Vangtown,0,1,0,1,130.14,130.14,0.0,0,1,0,0,1,0,2,1
856,587,Ashley Williams,beckjeffrey@yahoo.com,(285)796-6083x998,West,Low,286,Bank 286,North,0.76,529.14,USD,2024-03-30,Brianmouth,1,1,0,1,529.14,529.14,0.0,0,1,0,1,1,0,1,1
857,493,Michelle Rivera,justin61@yahoo.com,(705)603-7481,South,Medium,926,Bank 926,South,0.77,2612.29,USD,2024-06-03,Port Emily,1,1,0,3,4300.946666666667,7730.8,-1688.6566666666668,0,1,0,0,0,0,2,1
858,450,Kaitlyn Bruce,adrian47@wright-ritter.info,+1-652-974-5067x97628,East,Low,958,Bank 958,North,0.84,4766.97,USD,2024-02-01,Tracyfort,0,1,0,1,4766.97,4766.97,0.0,0,1,0,0,1,0,1,1
859,33,Tammy Lopez,donnapotter@gmail.com,(974)811-5648,North,Medium,130,Bank 130,North,0.6,6234.57,USD,2024-07-04,North William,1,1,0,1,6234.57,6234.57,0.0,0,1,0,0,0,0,2,1
860,608,Kristy Stephens,shellyowens@gmail.com,959-549-2628x70404,North,High,449,Bank 449,West,0.55,1521.92,USD,2024-01-25,Reyestown,0,1,0,2,1176.52,1521.92,345.4000000000001,0,1,0,0,1,0,3,1
861,48,Nicole Bowers,bpratt@williams.com,+1-809-620-6411x3966,East,High,502,Bank 502,East,0.66,4148.39,USD,2024-04-21,Garciamouth,1,1,0,1,4148.39,4148.39,0.0,0,1,0,1,0,0,3,1
862,909,Christie Johnson,michellebaker@gmail.com,435-343-6533,West,Medium,799,Bank 799,West,0.97,7158.82,USD,2024-05-25,North Markshire,0,1,0,3,6522.783333333333,7158.82,636.0366666666669,0,1,0,1,0,0,2,1
863,561,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442,East,High,614,Bank 614,West,0.53,3337.21,USD,2024-06-17,Tamaramouth,1,1,0,3,5834.493333333333,9228.75,-2497.283333333333,0,1,0,0,1,0,3,1
864,609,Rachel Townsend,ann27@hotmail.com,(448)516-1846x913,North,High,493,Bank 493,South,0.97,7579.24,USD,2023-12-28,Terristad,1,1,0,2,4347.465,7579.24,3231.7749999999996,0,1,0,0,1,0,3,1
865,871,Chelsey Green,johnsonsherry@gmail.com,941-439-9243x018,South,High,416,Bank 416,North,0.73,922.06,USD,2024-05-27,Patrickland,0,1,0,1,922.06,922.06,0.0,0,1,0,0,1,0,3,1
